X,Y,world_nums,steps,frame_img
-0.3638880252838135,0.3414444923400879,131,4,frames/ball_131_4.png
-0.4591679871082306,0.6149097681045532,131,5,frames/ball_131_5.png
-0.5578950047492981,0.8642174005508423,131,6,frames/ball_131_6.png
-0.6585450172424316,1.0827054977416992,131,7,frames/ball_131_7.png
-0.7599959373474121,1.2664823532104492,131,8,frames/ball_131_8.png
-0.8746470212936401,1.4301238059997559,131,9,frames/ball_131_9.png
-0.989145040512085,1.546903133392334,131,10,frames/ball_131_10.png
-1.0887479782104492,1.6105797290802002,131,11,frames/ball_131_11.png
-1.1920289993286133,1.6393556594848633,131,12,frames/ball_131_12.png
-1.2891120910644531,1.6318235397338867,131,13,frames/ball_131_13.png
-1.3770420551300049,1.5960805416107178,131,14,frames/ball_131_14.png
-1.4710559844970703,1.5274546146392822,131,15,frames/ball_131_15.png
-1.5625169277191162,1.430534839630127,131,16,frames/ball_131_16.png
-1.650744080543518,1.3088583946228027,131,17,frames/ball_131_17.png
-1.7358119487762451,1.165330410003662,131,18,frames/ball_131_18.png
-1.8253229856491089,0.9865255355834961,131,19,frames/ball_131_19.png
-0.9873629808425903,-0.8635480999946594,132,0,frames/ball_132_0.png
-0.9813259840011597,-0.8001654744148254,132,1,frames/ball_132_1.png
-0.9462299942970276,-0.454789400100708,132,2,frames/ball_132_2.png
-0.9141719937324524,-0.17375510931015015,132,3,frames/ball_132_3.png
-0.8813049793243408,0.08022892475128174,132,4,frames/ball_132_4.png
-0.8460869789123535,0.31401562690734863,132,5,frames/ball_132_5.png
-0.8054389953613281,0.5345072746276855,132,6,frames/ball_132_6.png
-0.7723169922828674,0.6750802993774414,132,7,frames/ball_132_7.png
-0.7395609617233276,0.7795734405517578,132,8,frames/ball_132_8.png
-0.7037749886512756,0.8544869422912598,132,9,frames/ball_132_9.png
-0.6649479866027832,0.8894145488739014,132,10,frames/ball_132_10.png
-0.625715970993042,0.8757078647613525,132,11,frames/ball_132_11.png
-0.5881470441818237,0.8164165019989014,132,12,frames/ball_132_12.png
-0.5533649921417236,0.721259593963623,132,13,frames/ball_132_13.png
-0.5200179815292358,0.5936784744262695,132,14,frames/ball_132_14.png
-0.4828749895095825,0.4096827507019043,132,15,frames/ball_132_15.png
-0.44400501251220703,0.16985797882080078,132,16,frames/ball_132_16.png
-0.40863800048828125,-0.0903620719909668,132,17,frames/ball_132_17.png
-0.37413501739501953,-0.3827967643737793,132,18,frames/ball_132_18.png
-0.33950597047805786,-0.7146034240722656,132,19,frames/ball_132_19.png
0.9618970155715942,-0.8374680280685425,133,0,frames/ball_133_0.png
0.9454270005226135,-0.7688115835189819,133,1,frames/ball_133_1.png
0.8392120003700256,-0.3492124676704407,133,2,frames/ball_133_2.png
0.7424349784851074,-0.001822352409362793,133,3,frames/ball_133_3.png
0.6518409848213196,0.2931962013244629,133,4,frames/ball_133_4.png
0.5602689981460571,0.561743974685669,133,5,frames/ball_133_5.png
0.46960902214050293,0.7982461452484131,133,6,frames/ball_133_6.png
0.3707289695739746,1.0228729248046875,133,7,frames/ball_133_7.png
0.27688902616500854,1.203899621963501,133,8,frames/ball_133_8.png
0.1866999864578247,1.348376750946045,133,9,frames/ball_133_9.png
0.09703004360198975,1.4633502960205078,133,10,frames/ball_133_10.png
0.0034990310668945312,1.5528123378753662,133,11,frames/ball_133_11.png
-0.09218895435333252,1.6121492385864258,133,12,frames/ball_133_12.png
-0.187546968460083,1.6388943195343018,133,13,frames/ball_133_13.png
-0.2862110137939453,1.6325342655181885,133,14,frames/ball_133_14.png
-0.38343799114227295,1.5924077033996582,133,15,frames/ball_133_15.png
-0.48412394523620605,1.515427827835083,133,16,frames/ball_133_16.png
-0.584062933921814,1.403374195098877,133,17,frames/ball_133_17.png
-0.6847759485244751,1.2545270919799805,133,18,frames/ball_133_18.png
-0.7849700450897217,1.07066011428833,133,19,frames/ball_133_19.png
-0.9860829710960388,-0.8360949158668518,134,0,frames/ball_134_0.png
-0.9773690104484558,-0.7366225719451904,134,1,frames/ball_134_1.png
-0.94166499376297,-0.3544275760650635,134,2,frames/ball_134_2.png
-0.9080690145492554,-0.03204888105392456,134,3,frames/ball_134_3.png
-0.8746640086174011,0.2526862621307373,134,4,frames/ball_134_4.png
-0.8415679931640625,0.49957287311553955,134,5,frames/ball_134_5.png
-0.809482991695404,0.7054562568664551,134,6,frames/ball_134_6.png
-0.7779150009155273,0.875872015953064,134,7,frames/ball_134_7.png
-0.7430540323257446,1.0270121097564697,134,8,frames/ball_134_8.png
-0.7010129690170288,1.1575522422790527,134,9,frames/ball_134_9.png
-0.6671500205993652,1.221574306488037,134,10,frames/ball_134_10.png
-0.6339850425720215,1.2487084865570068,134,11,frames/ball_134_11.png
-0.5941430330276489,1.2347657680511475,134,12,frames/ball_134_12.png
-0.5557869672775269,1.1733529567718506,134,13,frames/ball_134_13.png
-0.5237939953804016,1.0861172676086426,134,14,frames/ball_134_14.png
-0.4881110191345215,0.9501824378967285,134,15,frames/ball_134_15.png
-0.4569759964942932,0.7982869148254395,134,16,frames/ball_134_16.png
-0.4252210259437561,0.6114134788513184,134,17,frames/ball_134_17.png
-0.37375199794769287,0.2399911880493164,134,18,frames/ball_134_18.png
-0.3306189775466919,-0.13656330108642578,134,19,frames/ball_134_19.png
-0.05124799907207489,-0.8488823771476746,135,0,frames/ball_135_0.png
-0.07502000033855438,-0.78056800365448,135,1,frames/ball_135_1.png
-0.21756400167942047,-0.39464205503463745,135,2,frames/ball_135_2.png
-0.35772401094436646,-0.054794371128082275,135,3,frames/ball_135_3.png
-0.48093199729919434,0.2115004062652588,135,4,frames/ball_135_4.png
-0.6074000000953674,0.45326530933380127,135,5,frames/ball_135_5.png
-0.740447998046875,0.6730806827545166,135,6,frames/ball_135_6.png
-0.8841279745101929,0.8707015514373779,135,7,frames/ball_135_7.png
-1.0174599885940552,1.0171551704406738,135,8,frames/ball_135_8.png
-1.154252052307129,1.1304583549499512,135,9,frames/ball_135_9.png
-1.2924120426177979,1.2069072723388672,135,10,frames/ball_135_10.png
-1.419219970703125,1.2434744834899902,135,11,frames/ball_135_11.png
-1.5526560544967651,1.2472271919250488,135,12,frames/ball_135_12.png
-1.7323880195617676,1.195995807647705,135,13,frames/ball_135_13.png
-1.9029079675674438,1.087665319442749,135,14,frames/ball_135_14.png
-2.0324599742889404,0.9664859771728516,135,15,frames/ball_135_15.png
-2.152616024017334,0.8240923881530762,135,16,frames/ball_135_16.png
-2.2733678817749023,0.6519021987915039,135,17,frames/ball_135_17.png
-2.390928030014038,0.45624685287475586,135,18,frames/ball_135_18.png
-2.511320114135742,0.22723150253295898,135,19,frames/ball_135_19.png
-0.024606000632047653,-0.867088794708252,136,0,frames/ball_136_0.png
-0.03646799921989441,-0.8047456741333008,136,1,frames/ball_136_1.png
-0.10966400057077408,-0.4449527859687805,136,2,frames/ball_136_2.png
-0.17636999487876892,-0.15439057350158691,136,3,frames/ball_136_3.png
-0.2439199984073639,0.10357213020324707,136,4,frames/ball_136_4.png
-0.31378600001335144,0.33197641372680664,136,5,frames/ball_136_5.png
-0.391838014125824,0.5409610271453857,136,6,frames/ball_136_6.png
-0.4743179976940155,0.708838701248169,136,7,frames/ball_136_7.png
-0.5573520064353943,0.8228710889816284,136,8,frames/ball_136_8.png
-0.6414099931716919,0.8821278810501099,136,9,frames/ball_136_9.png
-0.7033839821815491,0.8896156549453735,136,10,frames/ball_136_10.png
-0.7651519775390625,0.8665056228637695,136,11,frames/ball_136_11.png
-0.8304200172424316,0.8089206218719482,136,12,frames/ball_136_12.png
-0.9080439805984497,0.69606614112854,136,13,frames/ball_136_13.png
-0.9722880125045776,0.5662083625793457,136,14,frames/ball_136_14.png
-1.0385379791259766,0.39771413803100586,136,15,frames/ball_136_15.png
-1.1014360189437866,0.20525264739990234,136,16,frames/ball_136_16.png
-1.1649140119552612,-0.021071434020996094,136,17,frames/ball_136_17.png
-1.2281060218811035,-0.2783942222595215,136,18,frames/ball_136_18.png
-1.2903540134429932,-0.5631065368652344,136,19,frames/ball_136_19.png
-1.0385650396347046,-0.8355290293693542,137,0,frames/ball_137_0.png
-1.057440996170044,-0.7569547295570374,137,1,frames/ball_137_1.png
-1.166043996810913,-0.32949042320251465,137,2,frames/ball_137_2.png
-1.2712149620056152,0.04449605941772461,137,3,frames/ball_137_3.png
-1.3671369552612305,0.35130107402801514,137,4,frames/ball_137_4.png
-1.461432933807373,0.6210178136825562,137,5,frames/ball_137_5.png
-1.5560860633850098,0.8599607944488525,137,6,frames/ball_137_6.png
-1.6550320386886597,1.0756864547729492,137,7,frames/ball_137_7.png
-1.7509570121765137,1.2515933513641357,137,8,frames/ball_137_8.png
-1.8507399559020996,1.3998582363128662,137,9,frames/ball_137_9.png
-1.946295976638794,1.5086584091186523,137,10,frames/ball_137_10.png
-2.0391249656677246,1.5832648277282715,137,11,frames/ball_137_11.png
-2.129973888397217,1.6266140937805176,137,12,frames/ball_137_12.png
-2.2244439125061035,1.6405673027038574,137,13,frames/ball_137_13.png
-2.317723035812378,1.6232106685638428,137,14,frames/ball_137_14.png
-2.4074978828430176,1.5772902965545654,137,15,frames/ball_137_15.png
-2.503443956375122,1.496535301208496,137,16,frames/ball_137_16.png
-2.591449022293091,1.393683910369873,137,17,frames/ball_137_17.png
-2.683357000350952,1.2568740844726562,137,18,frames/ball_137_18.png
-2.7703659534454346,1.0996828079223633,137,19,frames/ball_137_19.png
-1.9872809648513794,-0.8372413516044617,138,0,frames/ball_138_0.png
-1.9814820289611816,-0.7647526264190674,138,1,frames/ball_138_1.png
-1.9457060098648071,-0.34134340286254883,138,2,frames/ball_138_2.png
-1.913450002670288,0.005295515060424805,138,3,frames/ball_138_3.png
-1.8824390172958374,0.3071635961532593,138,4,frames/ball_138_4.png
-1.8523399829864502,0.570724368095398,138,5,frames/ball_138_5.png
-1.8213900327682495,0.8115054368972778,138,6,frames/ball_138_6.png
-1.7908940315246582,1.018773078918457,138,7,frames/ball_138_7.png
-1.7585959434509277,1.2058377265930176,138,8,frames/ball_138_8.png
-1.7254700660705566,1.3630223274230957,138,9,frames/ball_138_9.png
-1.6925530433654785,1.4844326972961426,138,10,frames/ball_138_10.png
-1.6595849990844727,1.571277141571045,138,11,frames/ball_138_11.png
-1.6260570287704468,1.6239252090454102,138,12,frames/ball_138_12.png
-1.5927599668502808,1.6406090259552002,138,13,frames/ball_138_13.png
-1.5593130588531494,1.6216504573822021,138,14,frames/ball_138_14.png
-1.5275609493255615,1.5705292224884033,138,15,frames/ball_138_15.png
-1.4920560121536255,1.4751582145690918,138,16,frames/ball_138_16.png
-1.449307918548584,1.3068089485168457,138,17,frames/ball_138_17.png
-1.4170749187469482,1.141200065612793,138,18,frames/ball_138_18.png
-1.3847079277038574,0.9414477348327637,138,19,frames/ball_138_19.png
-0.9624339938163757,-0.8522447943687439,139,0,frames/ball_139_0.png
-0.942126989364624,-0.7744622826576233,139,1,frames/ball_139_1.png
-0.8259519934654236,-0.35766172409057617,139,2,frames/ball_139_2.png
-0.7176700234413147,-0.01238715648651123,139,3,frames/ball_139_3.png
-0.6126819849014282,0.28257834911346436,139,4,frames/ball_139_4.png
-0.5163010358810425,0.5188586711883545,139,5,frames/ball_139_5.png
-0.4225720167160034,0.7169597148895264,139,6,frames/ball_139_6.png
-0.3262510299682617,0.8879954814910889,139,7,frames/ball_139_7.png
-0.2221810221672058,1.0357160568237305,139,8,frames/ball_139_8.png
-0.1189720630645752,1.1441822052001953,139,9,frames/ball_139_9.png
-0.024730026721954346,1.210143804550171,139,10,frames/ball_139_10.png
0.07694005966186523,1.245893955230713,139,11,frames/ball_139_11.png
0.17558598518371582,1.245450735092163,139,12,frames/ball_139_12.png
0.26958203315734863,1.2128376960754395,139,13,frames/ball_139_13.png
0.35655200481414795,1.1546821594238281,139,14,frames/ball_139_14.png
0.4553389549255371,1.056001901626587,139,15,frames/ball_139_15.png
0.5568860769271851,0.9183988571166992,139,16,frames/ball_139_16.png
0.6561830043792725,0.7483901977539062,139,17,frames/ball_139_17.png
0.7658600807189941,0.5198640823364258,139,18,frames/ball_139_18.png
0.8801659345626831,0.2361769676208496,139,19,frames/ball_139_19.png
-2.0,-0.8797664642333984,140,0,frames/ball_140_0.png
-2.0,-0.8092937469482422,140,1,frames/ball_140_1.png
-2.0,-0.46928465366363525,140,2,frames/ball_140_2.png
-2.0,-0.2180016040802002,140,3,frames/ball_140_3.png
-2.0,-0.009489774703979492,140,4,frames/ball_140_4.png
-2.0,0.16495966911315918,140,5,frames/ball_140_5.png
-2.0,0.30733752250671387,140,6,frames/ball_140_6.png
-2.0,0.4220550060272217,140,7,frames/ball_140_7.png
-2.0,0.503394603729248,140,8,frames/ball_140_8.png
-2.0,0.5482579469680786,140,9,frames/ball_140_9.png
-2.0,0.5624579191207886,140,10,frames/ball_140_10.png
-2.0,0.5471110343933105,140,11,frames/ball_140_11.png
-2.0,0.5025651454925537,140,12,frames/ball_140_12.png
-2.0,0.4214963912963867,140,13,frames/ball_140_13.png
-2.0,0.3124721050262451,140,14,frames/ball_140_14.png
-2.0,0.11942362785339355,140,15,frames/ball_140_15.png
-2.0,-0.07917118072509766,140,16,frames/ball_140_16.png
-2.0,-0.3688640594482422,140,17,frames/ball_140_17.png
-2.0,-0.6999053955078125,140,18,frames/ball_140_18.png
-2.0,-1.0186553001403809,140,19,frames/ball_140_19.png
-2.0248920917510986,-0.8780184388160706,141,0,frames/ball_141_0.png
-2.0398740768432617,-0.8069897294044495,141,1,frames/ball_141_1.png
-2.1075279712677,-0.5086091160774231,141,2,frames/ball_141_2.png
-2.1748099327087402,-0.24818414449691772,141,3,frames/ball_141_3.png
-2.2401559352874756,-0.029919683933258057,141,4,frames/ball_141_4.png
-2.3068199157714844,0.1575460433959961,141,5,frames/ball_141_5.png
-2.373310089111328,0.3091084957122803,141,6,frames/ball_141_6.png
-2.4406940937042236,0.42662525177001953,141,7,frames/ball_141_7.png
-2.5143980979919434,0.5135688781738281,141,8,frames/ball_141_8.png
-2.584563970565796,0.5559597015380859,141,9,frames/ball_141_9.png
-2.6477179527282715,0.5604355335235596,141,10,frames/ball_141_10.png
-2.7105519771575928,0.5332233905792236,141,11,frames/ball_141_11.png
-2.7776079177856445,0.4693431854248047,141,12,frames/ball_141_12.png
-2.8431999683380127,0.3720548152923584,141,13,frames/ball_141_13.png
-2.9102721214294434,0.23697972297668457,141,14,frames/ball_141_14.png
-2.979827880859375,0.05888819694519043,141,15,frames/ball_141_15.png
-3.0439019203186035,-0.13941574096679688,141,16,frames/ball_141_16.png
-2.0538361072540283,-0.8279313445091248,142,0,frames/ball_142_0.png
-2.078108072280884,-0.7522498369216919,142,1,frames/ball_142_1.png
-2.2268359661102295,-0.3142375349998474,142,2,frames/ball_142_2.png
-2.3956120014190674,0.12923002243041992,142,3,frames/ball_142_3.png
-2.5307319164276123,0.44320249557495117,142,4,frames/ball_142_4.png
-2.6649160385131836,0.7188636064529419,142,5,frames/ball_142_5.png
-2.8003439903259277,0.9605675935745239,142,6,frames/ball_142_6.png
-2.953700065612793,1.18998122215271,142,7,frames/ball_142_7.png
-3.153548002243042,1.4183580875396729,142,8,frames/ball_142_8.png
-1.0,-0.8752448558807373,143,0,frames/ball_143_0.png
-1.0,-0.8154473304748535,143,1,frames/ball_143_1.png
-1.0,-0.5145537257194519,143,2,frames/ball_143_2.png
-1.0,-0.27467381954193115,143,3,frames/ball_143_3.png
-1.0,-0.06765657663345337,143,4,frames/ball_143_4.png
-1.0,0.12336587905883789,143,5,frames/ball_143_5.png
-1.0,0.27240562438964844,143,6,frames/ball_143_6.png
-1.0,0.38813018798828125,143,7,frames/ball_143_7.png
-1.0,0.4747631549835205,143,8,frames/ball_143_8.png
-1.0,0.5325101613998413,143,9,frames/ball_143_9.png
-1.0,0.5598573684692383,143,10,frames/ball_143_10.png
-1.0,0.557813286781311,143,11,frames/ball_143_11.png
-1.0,0.5233213901519775,143,12,frames/ball_143_12.png
-1.0,0.4549107551574707,143,13,frames/ball_143_13.png
-1.0,0.3539433479309082,143,14,frames/ball_143_14.png
-1.0,0.22808289527893066,143,15,frames/ball_143_15.png
-1.0,0.06871867179870605,143,16,frames/ball_143_16.png
-1.0,-0.09598684310913086,143,17,frames/ball_143_17.png
-1.0,-0.3079519271850586,143,18,frames/ball_143_18.png
-1.0,-0.581458568572998,143,19,frames/ball_143_19.png
-1.026047945022583,-0.8334019780158997,144,0,frames/ball_144_0.png
-1.038830041885376,-0.7536360621452332,144,1,frames/ball_144_1.png
-1.1154860258102417,-0.3026890158653259,144,2,frames/ball_144_2.png
-1.194227933883667,0.11158382892608643,144,3,frames/ball_144_3.png
-1.2630720138549805,0.43314051628112793,144,4,frames/ball_144_4.png
-1.3311740159988403,0.7139259576797485,144,5,frames/ball_144_5.png
-1.4055919647216797,0.9783284664154053,144,6,frames/ball_144_6.png
-1.471492052078247,1.1754791736602783,144,7,frames/ball_144_7.png
-1.5333480834960938,1.3289215564727783,144,8,frames/ball_144_8.png
-1.5952720642089844,1.4518728256225586,144,9,frames/ball_144_9.png
-1.6600220203399658,1.5476267337799072,144,10,frames/ball_144_10.png
-1.7220959663391113,1.6079332828521729,144,11,frames/ball_144_11.png
-1.7818660736083984,1.636871099472046,144,12,frames/ball_144_12.png
-1.8449980020523071,1.6364004611968994,144,13,frames/ball_144_13.png
-1.9097380638122559,1.602804183959961,144,14,frames/ball_144_14.png
-1.9692320823669434,1.542365550994873,144,15,frames/ball_144_15.png
-2.0357398986816406,1.4412808418273926,144,16,frames/ball_144_16.png
-2.099400043487549,1.311378002166748,144,17,frames/ball_144_17.png
-2.162585973739624,1.1503844261169434,144,18,frames/ball_144_18.png
-2.2233099937438965,0.9655656814575195,144,19,frames/ball_144_19.png
-0.012455999851226807,-0.8779224157333374,145,0,frames/ball_145_0.png
-0.018428999930620193,-0.8211440443992615,145,1,frames/ball_145_1.png
-0.05541199818253517,-0.49500781297683716,145,2,frames/ball_145_2.png
-0.09164600074291229,-0.21792376041412354,145,3,frames/ball_145_3.png
-0.12621299922466278,0.007254481315612793,145,4,frames/ball_145_4.png
-0.15987199544906616,0.18977510929107666,145,5,frames/ball_145_5.png
-0.19426199793815613,0.33881640434265137,145,6,frames/ball_145_6.png
-0.22825300693511963,0.44893908500671387,145,7,frames/ball_145_7.png
-0.26508501172065735,0.52652907371521,145,8,frames/ball_145_8.png
-0.3044680058956146,0.5614678859710693,145,9,frames/ball_145_9.png
-0.3376399874687195,0.5523878335952759,145,10,frames/ball_145_10.png
-0.371289998292923,0.507199764251709,145,11,frames/ball_145_11.png
-0.40460801124572754,0.4267578125,145,12,frames/ball_145_12.png
-0.43918800354003906,0.30570244789123535,145,13,frames/ball_145_13.png
-0.47135499119758606,0.15874171257019043,145,14,frames/ball_145_14.png
-0.5069739818572998,-0.04262208938598633,145,15,frames/ball_145_15.png
-0.5408999919891357,-0.27216482162475586,145,16,frames/ball_145_16.png
-0.5750849843025208,-0.5407142639160156,145,17,frames/ball_145_17.png
-0.6101300120353699,-0.8548378944396973,145,18,frames/ball_145_18.png
-0.6445509791374207,-1.2016253471374512,145,19,frames/ball_145_19.png
-2.0125129222869873,-0.8773751854896545,146,0,frames/ball_146_0.png
-2.0216879844665527,-0.7906458973884583,146,1,frames/ball_146_1.png
-2.0622949600219727,-0.4391406774520874,146,2,frames/ball_146_2.png
-2.0970239639282227,-0.1803784966468811,146,3,frames/ball_146_3.png
-2.131680965423584,0.03937172889709473,146,4,frames/ball_146_4.png
-2.172750949859619,0.2500234842300415,146,5,frames/ball_146_5.png
-2.2109858989715576,0.39761853218078613,146,6,frames/ball_146_6.png
-2.2439799308776855,0.48738014698028564,146,7,frames/ball_146_7.png
-2.2744860649108887,0.5393791198730469,146,8,frames/ball_146_8.png
-2.3051960468292236,0.561646580696106,146,9,frames/ball_146_9.png
-2.335900068283081,0.5537391901016235,146,10,frames/ball_146_10.png
-2.367619037628174,0.513890266418457,146,11,frames/ball_146_11.png
-2.3979129791259766,0.4457738399505615,146,12,frames/ball_146_12.png
-2.4294559955596924,0.3436408042907715,146,13,frames/ball_146_13.png
-2.460206985473633,0.21342229843139648,146,14,frames/ball_146_14.png
-2.4918160438537598,0.04803204536437988,146,15,frames/ball_146_15.png
-2.5238189697265625,-0.1519918441772461,146,16,frames/ball_146_16.png
-2.557210922241211,-0.39563560485839844,146,17,frames/ball_146_17.png
-2.588852882385254,-0.6594357490539551,146,18,frames/ball_146_18.png
-2.618994951248169,-0.9405269622802734,146,19,frames/ball_146_19.png
-2.0511279106140137,-0.8492300510406494,147,0,frames/ball_147_0.png
-2.074212074279785,-0.782871425151825,147,1,frames/ball_147_1.png
-2.2223880290985107,-0.3822924494743347,147,2,frames/ball_147_2.png
-2.360852003097534,-0.04765814542770386,147,3,frames/ball_147_3.png
-2.495352029800415,0.24068236351013184,147,4,frames/ball_147_4.png
-2.635823965072632,0.5031999349594116,147,5,frames/ball_147_5.png
-2.8038201332092285,0.7653332948684692,147,6,frames/ball_147_6.png
-2.9360361099243164,0.9319444894790649,147,7,frames/ball_147_7.png
-3.0738720893859863,1.0684146881103516,147,8,frames/ball_147_8.png
0.9872990250587463,-0.8755710124969482,148,0,frames/ball_148_0.png
0.9800549745559692,-0.8069148659706116,148,1,frames/ball_148_1.png
0.9405310153961182,-0.46189504861831665,148,2,frames/ball_148_2.png
0.9053109884262085,-0.19656610488891602,148,3,frames/ball_148_3.png
0.8710190057754517,0.023632407188415527,148,4,frames/ball_148_4.png
0.8364540338516235,0.20750319957733154,148,5,frames/ball_148_5.png
0.7938860058784485,0.3814123868942261,148,6,frames/ball_148_6.png
0.7431640028953552,0.5129241943359375,148,7,frames/ball_148_7.png
0.7098159790039062,0.5545320510864258,148,8,frames/ball_148_8.png
0.6789909601211548,0.5613416433334351,148,9,frames/ball_148_9.png
0.6479600071907043,0.5374855995178223,148,10,frames/ball_148_10.png
0.6159980297088623,0.4806993007659912,148,11,frames/ball_148_11.png
0.5833989977836609,0.38910746574401855,148,12,frames/ball_148_12.png
0.5519670248031616,0.26859283447265625,148,13,frames/ball_148_13.png
0.51876300573349,0.10694503784179688,148,14,frames/ball_148_14.png
0.4886760115623474,-0.06999588012695312,148,15,frames/ball_148_15.png
0.4631500244140625,-0.2428264617919922,148,16,frames/ball_148_16.png
0.4338899850845337,-0.46658849716186523,148,17,frames/ball_148_17.png
0.4014739990234375,-0.7464737892150879,148,18,frames/ball_148_18.png
0.3672940135002136,-1.078010082244873,148,19,frames/ball_148_19.png
0.013137999922037125,-0.8451057076454163,149,0,frames/ball_149_0.png
0.01958400011062622,-0.7711285352706909,149,1,frames/ball_149_1.png
0.06263100355863571,-0.31119024753570557,149,2,frames/ball_149_2.png
0.10065499693155289,0.045757174491882324,149,3,frames/ball_149_3.png
0.1397159993648529,0.36426305770874023,149,4,frames/ball_149_4.png
0.17545700073242188,0.6129214763641357,149,5,frames/ball_149_5.png
0.2138489931821823,0.8344855308532715,149,6,frames/ball_149_6.png
0.24701499938964844,0.987917423248291,149,7,frames/ball_149_7.png
0.2825770080089569,1.1133277416229248,149,8,frames/ball_149_8.png
0.31626999378204346,1.194812536239624,149,9,frames/ball_149_9.png
0.3535189926624298,1.242617130279541,149,10,frames/ball_149_10.png
0.38704800605773926,1.2476775646209717,149,11,frames/ball_149_11.png
0.42091798782348633,1.2162647247314453,149,12,frames/ball_149_12.png
0.45766499638557434,1.1406641006469727,149,13,frames/ball_149_13.png
0.4900229871273041,1.0383152961730957,149,14,frames/ball_149_14.png
0.5264819860458374,0.8828511238098145,149,15,frames/ball_149_15.png
0.5596110224723816,0.7046999931335449,149,16,frames/ball_149_16.png
0.5928440093994141,0.4907035827636719,149,17,frames/ball_149_17.png
0.6301720142364502,0.20819568634033203,149,18,frames/ball_149_18.png
0.6626690030097961,-0.07405519485473633,149,19,frames/ball_149_19.png
-0.049403999000787735,-0.8789307475090027,150,0,frames/ball_150_0.png
-0.09282000362873077,-0.7765655517578125,150,1,frames/ball_150_1.png
-0.266620010137558,-0.4045361876487732,150,2,frames/ball_150_2.png
-0.40490400791168213,-0.15168726444244385,150,3,frames/ball_150_3.png
-0.561564028263092,0.08855581283569336,150,4,frames/ball_150_4.png
-0.70524001121521,0.26573657989501953,150,5,frames/ball_150_5.png
-0.8359400033950806,0.39105427265167236,150,6,frames/ball_150_6.png
-0.9760000109672546,0.48742401599884033,150,7,frames/ball_150_7.png
-1.1366080045700073,0.5496423244476318,150,8,frames/ball_150_8.png
-1.2806479930877686,0.561560869216919,150,9,frames/ball_150_9.png
-1.4156919717788696,0.5350461006164551,150,10,frames/ball_150_10.png
-1.553447961807251,0.47041916847229004,150,11,frames/ball_150_11.png
-1.6863759756088257,0.37207603454589844,150,12,frames/ball_150_12.png
-1.8207000494003296,0.2368016242980957,150,13,frames/ball_150_13.png
-1.9559240341186523,0.06417131423950195,150,14,frames/ball_150_14.png
-2.0946879386901855,-0.15099763870239258,150,15,frames/ball_150_15.png
-2.2384839057922363,-0.41460084915161133,150,16,frames/ball_150_16.png
-2.395843982696533,-0.7504587173461914,150,17,frames/ball_150_17.png
-2.5312321186065674,-1.0790557861328125,150,18,frames/ball_150_18.png
-1.0488920211791992,-0.8801604509353638,151,0,frames/ball_151_0.png
-1.0724079608917236,-0.8242229223251343,151,1,frames/ball_151_1.png
-1.2160040140151978,-0.5066477656364441,151,2,frames/ball_151_2.png
-1.357140064239502,-0.23469895124435425,151,3,frames/ball_151_3.png
-1.5323240756988525,0.04744124412536621,151,4,frames/ball_151_4.png
-1.6711080074310303,0.22738409042358398,151,5,frames/ball_151_5.png
-1.8205879926681519,0.37810540199279785,151,6,frames/ball_151_6.png
-1.9850640296936035,0.4923088550567627,151,7,frames/ball_151_7.png
-2.1286840438842773,0.5477824211120605,151,8,frames/ball_151_8.png
-2.2628960609436035,0.5623337030410767,151,9,frames/ball_151_9.png
-2.403856039047241,0.5388284921646118,151,10,frames/ball_151_10.png
-2.5599398612976074,0.46643710136413574,151,11,frames/ball_151_11.png
-2.7564520835876465,0.30600643157958984,151,12,frames/ball_151_12.png
-2.8902039527893066,0.15263867378234863,151,13,frames/ball_151_13.png
-3.024940013885498,-0.038031578063964844,151,14,frames/ball_151_14.png
-1.9875969886779785,-0.8536253571510315,152,0,frames/ball_152_0.png
-1.9816219806671143,-0.7848680019378662,152,1,frames/ball_152_1.png
-1.9456169605255127,-0.39472419023513794,152,2,frames/ball_152_2.png
-1.9140349626541138,-0.08665972948074341,152,3,frames/ball_152_3.png
-1.880486011505127,0.20563054084777832,152,4,frames/ball_152_4.png
-1.848088026046753,0.4537079334259033,152,5,frames/ball_152_5.png
-1.814897060394287,0.6730260848999023,152,6,frames/ball_152_6.png
-1.781661033630371,0.8573174476623535,152,7,frames/ball_152_7.png
-1.7507660388946533,0.9969265460968018,152,8,frames/ball_152_8.png
-1.7199430465698242,1.1057732105255127,152,9,frames/ball_152_9.png
-1.6862989664077759,1.1898789405822754,152,10,frames/ball_152_10.png
-1.6470520496368408,1.2422194480895996,152,11,frames/ball_152_11.png
-1.613955020904541,1.2480483055114746,152,12,frames/ball_152_12.png
-1.5813510417938232,1.2195162773132324,152,13,frames/ball_152_13.png
-1.5453649759292603,1.1485321521759033,152,14,frames/ball_152_14.png
-1.5117319822311401,1.0447256565093994,152,15,frames/ball_152_15.png
-1.475003957748413,0.8900189399719238,152,16,frames/ball_152_16.png
-1.441606044769287,0.7118663787841797,152,17,frames/ball_152_17.png
-1.4082310199737549,0.49817943572998047,152,18,frames/ball_152_18.png
-1.3744620084762573,0.24569129943847656,152,19,frames/ball_152_19.png
-0.024501999840140343,-0.8798913955688477,153,0,frames/ball_153_0.png
